,dishes_count,vegan_dishes_count,vegetarian_dishes_count,mpbamod_dishes_count,lamb_dishes_count,chunked_beef_or_pork_dishes_count,pulled_pork_dishes_count,beef_or_pork_burger_dishes_count,ground_meat_dishes_count,meatballs_dishes_count,sausage_dishes_count,bacon_dishes_count,breakfast_sausage_patty_dishes_count,unfried_chicken_dishes_count,fried_chicken_dishes_count,savory_dairy_dishes_count,sweet_dairy_dishes_count,egg_dishes_count
2020-02-02 00:00:00-05:00,60,14,35,2,0,5,1,0,1,1,1,0,0.0,4,3,2,2,7
2020-02-03 00:00:00-05:00,60,14,35,2,0,5,1,0,1,1,1,0,0.0,4,3,2,2,7
2020-02-04 00:00:00-05:00,60,14,35,2,0,5,1,0,1,1,1,0,0.0,4,3,2,2,7
2020-02-05 00:00:00-05:00,60,14,35,2,0,5,1,0,1,1,1,0,0.0,4,3,2,2,7
2020-02-06 00:00:00-05:00,61,14,35,2,0,5,1,0,2,1,1,0,0.0,4,3,2,2,7
2020-02-07 00:00:00-05:00,61,14,35,2,0,5,1,0,2,1,1,0,0.0,4,3,2,2,7
2020-02-08 00:00:00-05:00,61,14,35,2,0,5,1,0,2,1,1,0,0.0,4,3,2,2,7
2020-02-09 00:00:00-05:00,61,14,35,2,0,5,1,0,2,1,1,0,0.0,4,3,2,2,7
2020-02-10 00:00:00-05:00,59,14,35,1,0,4,1,0,2,1,0,0,0.0,4,3,2,2,7
2020-02-11 00:00:00-05:00,59,14,35,1,0,4,1,0,2,1,0,0,0.0,4,3,2,2,7
2020-02-12 00:00:00-05:00,59,14,35,1,0,4,1,0,2,1,0,0,0.0,4,3,2,2,7
2020-02-13 00:00:00-05:00,60,13,34,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-14 00:00:00-05:00,63,14,37,1,0,6,1,0,2,1,0,0,0.0,4,3,4,2,7
2020-02-15 00:00:00-05:00,63,14,37,1,0,6,1,0,2,1,0,0,0.0,4,3,4,2,7
2020-02-16 00:00:00-05:00,61,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-17 00:00:00-05:00,61,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-18 00:00:00-05:00,61,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-19 00:00:00-05:00,62,15,36,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-20 00:00:00-05:00,63,15,37,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-21 00:00:00-05:00,63,15,37,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-22 00:00:00-05:00,62,14,36,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-23 00:00:00-05:00,62,14,36,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,7
2020-02-24 00:00:00-05:00,61,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-02-25 00:00:00-05:00,61,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-02-26 00:00:00-05:00,60,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-02-27 00:00:00-05:00,60,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-02-28 00:00:00-05:00,60,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-02-29 00:00:00-05:00,59,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-01 00:00:00-05:00,59,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-02 00:00:00-05:00,59,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-03 00:00:00-05:00,59,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-04 00:00:00-05:00,59,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-05 00:00:00-05:00,62,14,37,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-06 00:00:00-05:00,60,14,36,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-07 00:00:00-05:00,59,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-08 00:00:00-05:00,59,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-09 00:00:00-04:00,59,14,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,2,6
2020-03-10 00:00:00-04:00,58,14,34,1,0,6,1,0,2,1,0,0,0.0,4,3,3,1,5
2020-03-11 00:00:00-04:00,59,14,34,1,0,6,1,0,2,1,0,0,0.0,4,3,3,1,5
2020-03-12 00:00:00-04:00,60,15,35,1,0,6,1,0,2,1,0,0,0.0,4,3,3,1,5
2020-03-13 00:00:00-04:00,61,16,36,1,0,6,1,0,2,1,0,0,0.0,4,3,3,1,5
2020-03-14 00:00:00-04:00,58,15,34,1,0,6,1,0,2,1,0,0,0.0,4,2,3,1,5
2020-03-15 00:00:00-04:00,58,15,34,1,0,6,1,0,2,1,0,0,0.0,4,2,3,0,4
2020-03-16 00:00:00-04:00,58,15,34,1,0,6,1,0,2,1,0,0,0.0,4,2,3,0,4
2020-03-17 00:00:00-04:00,60,15,35,1,0,6,1,0,3,1,0,0,0.0,4,2,3,0,4
2020-03-18 00:00:00-04:00,60,15,35,1,0,6,1,0,3,1,0,0,0.0,4,2,3,0,4
2020-03-19 00:00:00-04:00,61,16,36,1,0,6,1,0,3,1,0,0,0.0,4,2,3,0,4
2020-03-20 00:00:00-04:00,61,16,36,1,0,6,1,0,3,1,0,0,0.0,4,2,3,0,4
2020-03-21 00:00:00-04:00,61,16,36,1,0,6,1,0,3,1,0,0,0.0,4,2,3,0,4
2020-03-22 00:00:00-04:00,60,16,35,1,0,6,1,0,3,1,0,0,0.0,4,2,3,0,3
2020-03-23 00:00:00-04:00,60,16,35,1,0,6,1,0,3,1,0,0,0.0,4,2,3,0,3
2020-03-24 00:00:00-04:00,58,14,33,1,0,6,1,0,3,1,0,0,0.0,4,2,3,0,3
2020-03-25 00:00:00-04:00,57,13,31,2,0,7,1,0,3,1,0,0,0.0,4,2,3,0,3
2020-03-26 00:00:00-04:00,57,13,31,2,0,7,1,0,3,1,0,0,0.0,4,2,3,0,3
2020-03-27 00:00:00-04:00,56,12,30,2,0,7,1,0,3,1,0,0,0.0,4,2,3,0,3
2020-03-28 00:00:00-04:00,56,12,30,2,0,7,1,0,3,1,0,0,0.0,4,2,3,0,3
2020-03-29 00:00:00-04:00,55,12,30,2,0,7,1,0,3,1,0,0,0.0,3,2,3,0,3
2020-03-30 00:00:00-04:00,56,12,30,2,0,8,1,0,3,1,0,0,0.0,3,2,3,0,3
2020-03-31 00:00:00-04:00,56,12,30,2,0,8,1,0,3,1,0,0,0.0,3,2,3,1,4
2020-04-01 00:00:00-04:00,57,12,30,2,0,8,1,0,3,1,0,0,0.0,3,2,4,1,4
2020-04-02 00:00:00-04:00,57,12,30,2,0,8,1,0,3,1,0,0,0.0,3,2,4,1,4
2020-04-03 00:00:00-04:00,57,12,30,2,0,8,1,0,3,1,0,0,0.0,3,2,4,1,4
2020-04-04 00:00:00-04:00,56,12,30,2,0,8,1,0,2,1,0,0,0.0,3,2,4,1,4
2020-04-05 00:00:00-04:00,56,12,30,2,0,8,1,0,2,1,0,0,0.0,3,2,4,1,4
2020-04-06 00:00:00-04:00,55,12,30,2,0,8,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-07 00:00:00-04:00,56,12,31,2,0,8,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-08 00:00:00-04:00,56,12,31,2,0,8,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-09 00:00:00-04:00,55,11,30,2,0,8,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-10 00:00:00-04:00,54,11,30,2,0,8,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-11 00:00:00-04:00,53,11,30,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-12 00:00:00-04:00,53,11,30,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-13 00:00:00-04:00,53,11,30,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-14 00:00:00-04:00,53,11,30,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-15 00:00:00-04:00,54,11,30,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-16 00:00:00-04:00,54,11,30,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-17 00:00:00-04:00,54,11,30,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-18 00:00:00-04:00,52,11,29,2,0,6,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-19 00:00:00-04:00,52,11,29,2,0,6,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-20 00:00:00-04:00,52,11,29,2,0,6,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-21 00:00:00-04:00,56,12,32,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-22 00:00:00-04:00,56,12,32,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-23 00:00:00-04:00,56,12,32,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-24 00:00:00-04:00,55,12,31,2,0,7,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-25 00:00:00-04:00,53,12,31,2,0,5,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-26 00:00:00-04:00,53,12,31,2,0,5,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-27 00:00:00-04:00,53,12,31,2,0,5,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-28 00:00:00-04:00,53,12,31,2,0,5,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-29 00:00:00-04:00,53,12,31,2,0,5,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-04-30 00:00:00-04:00,53,12,31,2,0,5,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-05-01 00:00:00-04:00,53,12,31,2,0,5,1,0,2,1,0,0,0.0,3,1,4,1,4
2020-05-02 00:00:00-04:00,53,11,30,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-03 00:00:00-04:00,52,11,30,2,0,5,1,0,2,1,0,1,0.0,3,0,4,1,4
2020-05-04 00:00:00-04:00,52,11,30,2,0,5,1,0,2,1,0,1,0.0,3,0,4,1,4
2020-05-05 00:00:00-04:00,52,11,30,2,0,5,1,0,2,1,0,1,0.0,3,0,4,1,4
2020-05-06 00:00:00-04:00,53,11,30,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-07 00:00:00-04:00,53,11,30,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-08 00:00:00-04:00,53,11,30,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-09 00:00:00-04:00,53,11,30,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-10 00:00:00-04:00,52,11,30,2,0,4,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-11 00:00:00-04:00,52,11,30,2,0,4,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-12 00:00:00-04:00,53,11,29,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-13 00:00:00-04:00,53,11,29,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-14 00:00:00-04:00,53,11,29,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-15 00:00:00-04:00,53,11,29,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-16 00:00:00-04:00,51,10,28,2,0,5,1,0,2,1,0,1,0.0,3,1,4,1,4
2020-05-17 00:00:00-04:00,50,10,28,2,0,5,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-18 00:00:00-04:00,50,10,28,2,0,5,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-19 00:00:00-04:00,50,10,28,2,0,5,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-20 00:00:00-04:00,50,10,28,2,0,5,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-21 00:00:00-04:00,50,10,28,2,0,5,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-22 00:00:00-04:00,49,10,28,2,0,5,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-23 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-24 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-25 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-26 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-27 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-28 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-29 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-30 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-05-31 00:00:00-04:00,50,9,27,2,0,6,1,0,2,1,1,1,0.0,3,1,3,1,4
2020-06-01 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-06-02 00:00:00-04:00,49,9,27,2,0,6,1,0,2,1,0,1,0.0,3,1,3,1,4
2020-06-03 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-04 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-05 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-06 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-07 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-08 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-09 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-10 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-11 00:00:00-04:00,50,9,28,2,0,6,1,0,2,1,0,1,0.0,3,1,3,2,5
2020-06-12 00:00:00-04:00,49,9,28,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,5
2020-06-13 00:00:00-04:00,50,9,28,2,0,7,1,0,2,1,0,1,0.0,2,1,3,2,5
2020-06-14 00:00:00-04:00,52,9,30,2,0,6,1,0,2,1,0,1,0.0,2,1,4,2,7
2020-06-15 00:00:00-04:00,50,9,29,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-16 00:00:00-04:00,50,9,29,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-17 00:00:00-04:00,50,9,29,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-18 00:00:00-04:00,50,9,29,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-19 00:00:00-04:00,50,9,29,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-20 00:00:00-04:00,50,9,29,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-21 00:00:00-04:00,50,9,29,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-22 00:00:00-04:00,50,9,29,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-23 00:00:00-04:00,49,9,28,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-24 00:00:00-04:00,49,9,28,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-25 00:00:00-04:00,49,9,28,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-26 00:00:00-04:00,48,8,27,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,6
2020-06-27 00:00:00-04:00,49,8,28,2,0,6,1,0,2,1,0,1,0.0,2,1,4,3,7
2020-06-28 00:00:00-04:00,48,8,27,2,0,6,1,0,2,1,0,1,0.0,2,1,4,3,6
2020-06-29 00:00:00-04:00,47,8,26,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,5
2020-06-30 00:00:00-04:00,47,8,26,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,5
2020-07-01 00:00:00-04:00,47,8,26,2,0,6,1,0,2,1,0,1,0.0,2,1,3,2,5
2020-07-02 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-03 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-04 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-05 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-06 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-07 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-08 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-09 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-10 00:00:00-04:00,46,8,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-11 00:00:00-04:00,47,8,26,2,0,6,1,0,2,1,1,1,0.0,1,1,3,2,5
2020-07-12 00:00:00-04:00,45,7,25,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-13 00:00:00-04:00,45,7,25,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-14 00:00:00-04:00,46,7,26,2,0,6,1,0,2,1,0,1,0.0,1,1,3,2,5
2020-07-15 00:00:00-04:00,47,7,27,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-16 00:00:00-04:00,47,7,27,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-17 00:00:00-04:00,47,7,27,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-18 00:00:00-04:00,46,7,26,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-19 00:00:00-04:00,46,7,26,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-20 00:00:00-04:00,46,7,26,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-21 00:00:00-04:00,46,7,26,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-22 00:00:00-04:00,46,7,26,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-23 00:00:00-04:00,46,7,26,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-24 00:00:00-04:00,46,7,26,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-25 00:00:00-04:00,46,7,26,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,6
2020-07-26 00:00:00-04:00,45,7,25,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-27 00:00:00-04:00,45,7,25,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-28 00:00:00-04:00,45,7,25,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-29 00:00:00-04:00,45,7,25,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-30 00:00:00-04:00,43,6,23,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-07-31 00:00:00-04:00,43,6,23,2,0,5,1,0,3,1,0,1,0.0,1,1,3,2,5
2020-08-01 00:00:00-04:00,40,5,21,2,0,5,1,0,3,1,0,1,0.0,1,1,3,1,4
2020-08-02 00:00:00-04:00,37,4,19,2,0,4,1,0,3,1,0,1,0.0,1,1,3,1,4
2020-08-03 00:00:00-04:00,36,4,18,2,0,4,1,0,3,1,0,1,0.0,1,1,3,1,3
2020-08-04 00:00:00-04:00,36,4,18,2,0,4,1,0,3,1,0,1,0.0,1,1,3,1,3
2020-08-05 00:00:00-04:00,36,4,18,2,0,4,1,0,3,1,0,1,0.0,1,1,3,1,3
2020-08-06 00:00:00-04:00,37,5,19,2,0,4,1,0,3,1,0,1,0.0,1,1,3,1,3
2020-08-07 00:00:00-04:00,37,5,19,2,0,4,1,0,3,1,0,1,0.0,1,1,3,1,3
2020-08-08 00:00:00-04:00,37,5,18,3,0,4,1,0,3,1,0,1,0.0,2,1,3,1,2
2020-08-09 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-10 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-11 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-12 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-13 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-14 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-15 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-16 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-17 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-18 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,1,0.0,2,1,3,3,4
2020-08-19 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-20 00:00:00-04:00,39,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-21 00:00:00-04:00,38,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-22 00:00:00-04:00,38,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-23 00:00:00-04:00,38,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-24 00:00:00-04:00,38,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-25 00:00:00-04:00,38,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-26 00:00:00-04:00,38,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-27 00:00:00-04:00,38,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-28 00:00:00-04:00,37,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-29 00:00:00-04:00,37,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-30 00:00:00-04:00,37,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-08-31 00:00:00-04:00,37,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-01 00:00:00-04:00,37,4,19,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-02 00:00:00-04:00,39,5,20,3,0,5,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-03 00:00:00-04:00,38,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-04 00:00:00-04:00,38,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-05 00:00:00-04:00,38,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-06 00:00:00-04:00,38,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-07 00:00:00-04:00,38,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-08 00:00:00-04:00,38,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-09 00:00:00-04:00,38,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-10 00:00:00-04:00,37,5,20,3,0,4,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-11 00:00:00-04:00,38,5,20,4,0,5,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-12 00:00:00-04:00,38,4,20,4,0,5,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-13 00:00:00-04:00,38,4,20,4,0,5,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-14 00:00:00-04:00,37,4,19,4,0,5,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-15 00:00:00-04:00,37,4,19,4,0,5,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-16 00:00:00-04:00,37,4,19,4,0,5,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-17 00:00:00-04:00,37,4,19,4,0,5,1,0,3,1,0,0,0.0,2,1,3,3,4
2020-09-18 00:00:00-04:00,36,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-19 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-20 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-21 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-22 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-23 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-24 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-25 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-26 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-27 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-28 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-29 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-09-30 00:00:00-04:00,35,4,18,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-10-01 00:00:00-04:00,34,3,17,4,0,5,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-10-02 00:00:00-04:00,35,3,17,4,0,6,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-10-03 00:00:00-04:00,36,3,17,4,0,7,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-10-04 00:00:00-04:00,36,3,17,4,0,7,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-10-05 00:00:00-04:00,36,3,17,4,0,7,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-10-06 00:00:00-04:00,36,3,17,4,0,7,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-10-07 00:00:00-04:00,36,3,17,4,0,7,1,0,3,1,0,0,0.0,2,1,2,3,4
2020-10-08 00:00:00-04:00,35,3,16,4,0,7,1,0,3,1,0,0,0.0,2,1,2,2,3
