,dishes_count,vegan_dishes_count,vegetarian_dishes_count,mpbamod_dishes_count,lamb_dishes_count,chunked_beef_or_pork_dishes_count,pulled_pork_dishes_count,beef_or_pork_burger_dishes_count,ground_meat_dishes_count,meatballs_dishes_count,sausage_dishes_count,bacon_dishes_count,breakfast_sausage_patty_dishes_count,unfried_chicken_dishes_count,fried_chicken_dishes_count,savory_dairy_dishes_count,sweet_dairy_dishes_count,egg_dishes_count
2020-10-07 00:00:00-04:00,30,19,28,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-08 00:00:00-04:00,30,19,28,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-09 00:00:00-04:00,30,19,28,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-10 00:00:00-04:00,29,18,27,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-11 00:00:00-04:00,29,18,27,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-12 00:00:00-04:00,29,18,27,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-13 00:00:00-04:00,29,18,27,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-14 00:00:00-04:00,29,18,27,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-15 00:00:00-04:00,29,18,27,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,18,11
2020-10-16 00:00:00-04:00,32,20,30,10,0,0,1,1,1,0.0,0.0,0,0,3,0,5,21,11
2020-10-17 00:00:00-04:00,32,20,30,9,0,0,1,1,1,0.0,0.0,0,0,2,0,6,21,11
2020-10-18 00:00:00-04:00,32,20,30,9,0,0,1,1,1,0.0,0.0,0,0,2,0,6,21,11
2020-10-19 00:00:00-04:00,33,21,31,9,0,0,1,1,1,0.0,0.0,0,0,2,0,6,22,11
2020-10-20 00:00:00-04:00,33,21,31,9,0,0,1,1,1,0.0,0.0,0,0,2,0,6,22,11
2020-10-21 00:00:00-04:00,34,22,32,9,0,0,1,1,1,0.0,0.0,0,0,2,0,7,22,11
2020-10-22 00:00:00-04:00,34,22,32,9,0,0,1,1,1,0.0,0.0,0,0,2,0,7,22,11
2020-10-23 00:00:00-04:00,34,22,32,9,0,0,1,1,1,0.0,0.0,0,0,2,0,7,22,11
2020-10-24 00:00:00-04:00,34,22,32,9,0,0,1,1,1,0.0,0.0,0,0,2,0,7,22,11
2020-10-25 00:00:00-04:00,34,22,32,9,0,0,1,1,1,0.0,0.0,0,0,2,0,7,22,11
2020-10-26 00:00:00-04:00,36,24,34,9,0,0,1,1,1,0.0,0.0,0,0,2,0,7,22,11
2020-10-27 00:00:00-04:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-10-28 00:00:00-04:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-10-29 00:00:00-04:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-10-30 00:00:00-04:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-10-31 00:00:00-04:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-11-01 00:00:00-04:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-11-02 00:00:00-05:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-11-03 00:00:00-05:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-11-04 00:00:00-05:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-11-05 00:00:00-05:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-11-06 00:00:00-05:00,37,25,35,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,22,11
2020-11-07 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,22,11
2020-11-08 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,22,11
2020-11-09 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,22,11
2020-11-10 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,22,11
2020-11-11 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,22,11
2020-11-12 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,22,11
2020-11-13 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,22,11
2020-11-14 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,22,11
2020-11-15 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,23,12
2020-11-16 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,23,12
2020-11-17 00:00:00-05:00,40,27,38,11,0,0,1,2,1,0.0,0.0,0,0,2,0,9,24,13
2020-11-18 00:00:00-05:00,40,27,38,11,0,0,1,2,1,0.0,0.0,0,0,2,0,9,24,13
2020-11-19 00:00:00-05:00,40,27,38,11,0,0,1,2,1,0.0,0.0,0,0,2,0,9,24,13
2020-11-20 00:00:00-05:00,40,27,38,11,0,0,1,2,1,0.0,0.0,0,0,2,0,9,24,13
2020-11-21 00:00:00-05:00,40,27,38,11,0,0,1,2,1,0.0,0.0,0,0,2,0,9,24,13
2020-11-22 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,23,13
2020-11-23 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,23,13
2020-11-24 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,23,13
2020-11-25 00:00:00-05:00,40,28,38,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,25,15
2020-11-26 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,24,14
2020-11-27 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,24,14
2020-11-28 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,24,14
2020-11-29 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,2,0,8,24,14
2020-11-30 00:00:00-05:00,40,28,38,10,0,0,1,2,1,0.0,0.0,0,0,2,0,9,24,14
2020-12-01 00:00:00-05:00,40,28,38,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-02 00:00:00-05:00,40,28,38,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-03 00:00:00-05:00,40,28,38,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-04 00:00:00-05:00,38,27,36,9,0,0,1,2,1,0.0,0.0,0,0,3,0,9,22,13
2020-12-05 00:00:00-05:00,39,28,37,9,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2020-12-06 00:00:00-05:00,39,28,37,9,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2020-12-07 00:00:00-05:00,39,28,37,9,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2020-12-08 00:00:00-05:00,39,28,37,9,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2020-12-09 00:00:00-05:00,39,28,37,9,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2020-12-10 00:00:00-05:00,38,27,36,9,0,0,1,2,1,0.0,0.0,0,0,2,0,8,23,14
2020-12-11 00:00:00-05:00,39,28,37,9,0,0,1,2,1,0.0,0.0,0,0,2,0,8,24,14
2020-12-12 00:00:00-05:00,40,29,38,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-13 00:00:00-05:00,40,29,38,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-14 00:00:00-05:00,40,29,38,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-15 00:00:00-05:00,41,29,39,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,25,15
2020-12-16 00:00:00-05:00,41,29,39,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,25,15
2020-12-17 00:00:00-05:00,41,29,39,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,25,15
2020-12-18 00:00:00-05:00,41,29,39,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,25,15
2020-12-19 00:00:00-05:00,41,29,39,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,25,15
2020-12-20 00:00:00-05:00,41,29,39,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,25,15
2020-12-21 00:00:00-05:00,41,29,39,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,25,15
2020-12-22 00:00:00-05:00,40,28,38,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-23 00:00:00-05:00,40,28,38,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-24 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-25 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-26 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-27 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-28 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-29 00:00:00-05:00,39,27,37,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2020-12-30 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2020-12-31 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-01-01 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-01-02 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-01-03 00:00:00-05:00,38,26,36,10,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-01-04 00:00:00-05:00,38,25,35,10,0,0,1,1,1,0.0,0.0,0,0,4,0,10,23,15
2021-01-05 00:00:00-05:00,37,25,35,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,23,14
2021-01-06 00:00:00-05:00,37,25,35,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,23,14
2021-01-07 00:00:00-05:00,37,25,35,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,23,14
2021-01-08 00:00:00-05:00,36,24,34,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,22,13
2021-01-09 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-10 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-11 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-12 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-13 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-14 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-15 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-16 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-17 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-18 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-19 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-20 00:00:00-05:00,35,23,33,10,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-21 00:00:00-05:00,36,24,34,11,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-22 00:00:00-05:00,36,24,34,11,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-23 00:00:00-05:00,36,24,34,11,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-24 00:00:00-05:00,36,24,34,11,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-25 00:00:00-05:00,36,24,34,11,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-26 00:00:00-05:00,36,24,34,11,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-27 00:00:00-05:00,36,24,34,11,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-28 00:00:00-05:00,36,24,34,11,0,0,1,1,1,0.0,0.0,0,0,3,0,9,21,13
2021-01-29 00:00:00-05:00,38,26,36,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,22,14
2021-01-30 00:00:00-05:00,38,26,36,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,22,14
2021-01-31 00:00:00-05:00,38,26,36,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,22,14
2021-02-01 00:00:00-05:00,38,26,36,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,22,14
2021-02-02 00:00:00-05:00,38,26,36,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,22,14
2021-02-03 00:00:00-05:00,38,26,36,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,22,14
2021-02-04 00:00:00-05:00,39,27,37,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-02-05 00:00:00-05:00,40,27,38,12,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-02-06 00:00:00-05:00,40,27,38,12,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-02-07 00:00:00-05:00,39,26,37,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-02-08 00:00:00-05:00,39,26,37,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-02-09 00:00:00-05:00,39,26,37,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-02-10 00:00:00-05:00,39,26,37,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-02-11 00:00:00-05:00,39,26,37,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-02-12 00:00:00-05:00,40,27,38,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-13 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-14 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-15 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-16 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-17 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-18 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-19 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-20 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-21 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-22 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-23 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-24 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-25 00:00:00-05:00,41,28,39,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,24,14
2021-02-26 00:00:00-05:00,40,27,38,11,0,0,1,2,1,0.0,0.0,0,0,3,0,8,24,14
2021-02-27 00:00:00-05:00,42,28,40,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,25,15
2021-02-28 00:00:00-05:00,40,27,38,11,0,0,1,2,1,0.0,0.0,0,0,3,0,9,23,14
2021-03-01 00:00:00-05:00,41,27,38,12,0,0,1,2,2,0.0,0.0,0,0,3,0,10,23,14
2021-03-02 00:00:00-05:00,41,27,38,12,0,0,1,2,2,0.0,0.0,0,0,3,0,10,23,14
2021-03-03 00:00:00-05:00,41,27,38,12,0,0,1,2,2,0.0,0.0,0,0,3,0,10,23,14
2021-03-04 00:00:00-05:00,40,26,37,12,0,0,1,2,2,0.0,0.0,0,0,3,0,10,22,13
2021-03-05 00:00:00-05:00,39,25,36,12,0,0,1,2,2,0.0,0.0,0,0,3,0,10,21,13
2021-03-06 00:00:00-05:00,42,26,38,14,0,0,1,1,2,0.0,0.0,1,1,5,0,13,21,17
2021-03-07 00:00:00-05:00,43,26,39,15,0,0,1,1,2,0.0,0.0,1,1,5,0,13,22,17
2021-03-08 00:00:00-05:00,43,26,39,15,0,0,1,1,2,0.0,0.0,1,1,5,0,13,22,17
2021-03-09 00:00:00-05:00,43,26,39,15,0,0,1,1,2,0.0,0.0,1,1,5,0,13,22,17
2021-03-10 00:00:00-05:00,43,26,39,15,0,0,1,1,2,0.0,0.0,1,1,5,0,13,22,17
2021-03-11 00:00:00-05:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-12 00:00:00-05:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-13 00:00:00-05:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-14 00:00:00-05:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-15 00:00:00-04:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-16 00:00:00-04:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-17 00:00:00-04:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-18 00:00:00-04:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-19 00:00:00-04:00,42,25,38,14,0,0,1,1,2,0.0,0.0,1,1,4,0,12,22,17
2021-03-20 00:00:00-04:00,41,25,38,13,0,0,1,1,1,0.0,0.0,1,1,4,0,11,22,17
2021-03-21 00:00:00-04:00,41,25,38,13,0,0,1,1,1,0.0,0.0,1,1,4,0,11,22,17
2021-03-22 00:00:00-04:00,41,25,38,13,0,0,1,1,1,0.0,0.0,1,1,4,0,11,22,17
2021-03-23 00:00:00-04:00,42,25,38,14,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-03-24 00:00:00-04:00,42,25,38,14,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-03-25 00:00:00-04:00,42,25,38,14,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-03-26 00:00:00-04:00,41,24,37,14,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,16
2021-03-27 00:00:00-04:00,41,24,37,14,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,16
2021-03-28 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-03-29 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-03-30 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-03-31 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-04-01 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-04-02 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-04-03 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-04-04 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-04-05 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-04-06 00:00:00-04:00,42,25,38,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-04-07 00:00:00-04:00,41,24,37,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,22,17
2021-04-08 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,17
2021-04-09 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,17
2021-04-10 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,17
2021-04-11 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,17
2021-04-12 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,17
2021-04-13 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,17
2021-04-14 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,17
2021-04-15 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,12,21,17
2021-04-16 00:00:00-04:00,39,22,35,15,0,1,1,1,1,0.0,0.0,1,1,4,0,11,21,17
2021-04-17 00:00:00-04:00,39,22,35,15,0,1,1,1,1,0.0,0.0,1,1,4,0,11,21,17
2021-04-18 00:00:00-04:00,39,22,35,15,0,1,1,1,1,0.0,0.0,1,1,4,0,11,21,17
2021-04-19 00:00:00-04:00,39,22,35,15,0,1,1,1,1,0.0,0.0,1,1,4,0,11,21,17
2021-04-20 00:00:00-04:00,39,22,35,15,0,1,1,1,1,0.0,0.0,1,1,4,0,11,21,17
2021-04-21 00:00:00-04:00,39,22,35,15,0,1,1,1,1,0.0,0.0,1,1,4,0,11,21,17
2021-04-22 00:00:00-04:00,40,23,36,15,0,1,1,1,1,0.0,0.0,1,1,4,0,11,22,18
2021-04-23 00:00:00-04:00,39,23,35,14,0,1,1,1,1,0.0,0.0,1,1,4,0,11,22,18
2021-04-24 00:00:00-04:00,39,23,35,14,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-04-25 00:00:00-04:00,39,23,35,14,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-04-26 00:00:00-04:00,39,23,35,14,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-04-27 00:00:00-04:00,39,23,35,14,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-04-28 00:00:00-04:00,39,23,35,14,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-04-29 00:00:00-04:00,39,23,35,14,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-04-30 00:00:00-04:00,39,23,35,14,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-05-01 00:00:00-04:00,38,22,34,14,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-05-02 00:00:00-04:00,37,22,34,14,0,1,1,1,1,0.0,0.0,1,1,4,0,9,22,17
2021-05-03 00:00:00-04:00,39,22,36,16,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,17
2021-05-04 00:00:00-04:00,40,23,37,16,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,17
2021-05-05 00:00:00-04:00,41,23,38,16,0,1,1,1,1,0.0,0.0,1,1,4,0,10,22,18
2021-05-06 00:00:00-04:00,42,24,39,16,0,1,1,2,1,0.0,0.0,1,1,4,0,10,22,18
2021-05-07 00:00:00-04:00,43,25,40,16,0,1,1,2,1,0.0,0.0,1,1,4,0,10,22,18
2021-05-08 00:00:00-04:00,43,25,40,16,0,1,1,2,1,0.0,0.0,1,1,4,0,10,22,18
2021-05-09 00:00:00-04:00,43,25,40,16,0,1,1,2,1,0.0,0.0,1,1,4,0,10,22,18
2021-05-10 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,22,18
2021-05-11 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,22,18
2021-05-12 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,22,18
2021-05-13 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,22,18
2021-05-14 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,22,18
2021-05-15 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,22,18
2021-05-16 00:00:00-04:00,43,26,41,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,23,19
2021-05-17 00:00:00-04:00,43,26,41,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,23,19
2021-05-18 00:00:00-04:00,43,26,41,15,0,0,1,2,1,0.0,0.0,1,1,4,0,9,23,19
2021-05-19 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-20 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-21 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-22 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-23 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-24 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-25 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-26 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-27 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-28 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-29 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-30 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-05-31 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-06-01 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-06-02 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-06-03 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
2021-06-04 00:00:00-04:00,42,25,40,15,0,0,1,2,1,0.0,0.0,1,1,4,0,8,23,19
