item_name,vegan,vegetarian,mpbamod,lamb,chunked_beef_or_pork,pulled_pork,beef_or_pork_burger,ground_meat,meatballs,sausage,bacon,breakfast_sausage_patty,unfried_chicken,fried_chicken,savory_dairy,sweet_dairy,egg,shrimp,whole_bird_white_meat
Potato Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Potato Salad (Quart),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seasonal Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Caesar Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spinach Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Strawberry Romaine,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Summer Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sweet Peas Tendrils Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Unearthing Farm Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rainbow Carrots Kale,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Salad,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Vegan Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shellfish Salad,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fish Salad,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Salad,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Vegan Chicken,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Fish Poutine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Poutine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Beef Poutine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Meatball,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Pork Meatball,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Fries,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Fries,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shellfish Fries,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Potatoes,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Jook,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jook,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Jook,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Noodles,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shellfish Noodles,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fish Noodles,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Noodles,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scramble,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Shellfish Scramble,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pork Scramble,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Vegan Scramble,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Beef Quesadilla,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pork Quesadilla,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Poultry Kids,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Kid'S Spaghetti,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
(K) Pizza Rolls,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
(K) Rice Spaghetti Sauce,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
(K) Spaghetti,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Kids,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shellfish Kids,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mushroom,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shellfish Mushroom,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Mushroom,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Mushroom,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fish Tostada,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Tostada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Tostada,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Tostada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Wonton,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Wonton,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shellfish Wonton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bacon Egg Grilled Cheese,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
Egg (Single),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Egg Mik-Muffin (M),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Eggs (2),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Eggs Florentine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Eggs Salad Toast,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Frittata,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Funny Egg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Homestyle Pancake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Juevos Rancheros,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Omelette Of The Day,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Omurice Omelette,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pumpkin Pancakes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Ricotta Pancakes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
Ricotta Pomodoro Poached Eggs,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Spec Chili N Eggs,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Spec Ricotta Pancakes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
Spinach And Eggs,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Spinach And Tomato Frittata,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"Spinach, Artichoke, Tomato Frittata",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Steamed Egg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Tex Mex Frittata,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Vidalia Onion Egg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Chinese Steamed Egg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Satsuma Orange Steamed Egg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Lamb Eggs/Breakfast,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Fish Fish,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Branzino,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crappie,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fried Crappie,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hake Potatoes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Papa'S Fried Crappie,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smoke Sturgeon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smoked Storugeon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smoked Sturgeon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Sandwich,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sandwich,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Sandwich,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Beef Sandwich,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Burger,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Burger,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Pork Burger,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Bowls,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Curry Dal Bowl,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gado Bowl,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ginger Curry Bowl,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rice Bowl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Bowl,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Bowl,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48 Hour Marinated Chkn Thigh Sticky Rice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3 Day Ramen,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asian Slaw,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fried Shumai Rolls,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gado Gado Lettuce Wraps (3),True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hong Shao Rou,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lap Cheong Focaccia,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Lettuce Wrap,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lo Mai Gai,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Radish Wraps,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scallion Pancake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smashed Chinese Cucumbers,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Soda Bread Lap Cheong,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Summer Roll Special,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Summer Rolls,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Youtiao,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Asian,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Szechuan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Szechuan,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chilaguiles Verde,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chilaquiles,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chochoyotes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crunch Wrap,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Custom Taco Bar,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Elote Corn,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Empanadas,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
French Tacos,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Guacamole,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pupusa Popup,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Queso,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Springtime Burrito,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Street Corn,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tabbouleh,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taco Kits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Mexican,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Shellfish Mexican,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Broccolini,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brussels Sprouts,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Butter Beans,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Butternut Squash,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Charred Baby Vidalia,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Charred Vidalia,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Charred Vidalia Onion,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chickpeas,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chinese Tomato Stir Fry,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cornbread,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fennel Radish,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Georgia Lady Peas (Family Size),True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Grilled Cornbread,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Local Lettuce Radish,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roasted Beet Goat Yogurt,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Roasted Beets,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roasted Chickpeas,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Roasted Vidalia Onion,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seasonal Vegetable,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seasonal Vegetable Side,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Chips,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Of Asian Slaw,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Of White Rice,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Slaw,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sides,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Slaw,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stir Fry,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Summertime Succotash,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sweet Peas Bronze Fennel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vidalia Bulb,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Sides,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Sides,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Entrees,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Frog Legs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Market Pot Pie,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Market Stroganoff,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Meatloaf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Moussaka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pot Roast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stuffed Bell Pepper,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Entrees,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Pork Entrees,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lamb Entrees,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Soup,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Be Mine Appetizer,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chop N Eggs,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Curry,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Event Pimento (1),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Farm Plate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Open Item,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Proteins,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shakshuka Cream,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Thai Wheat Cup,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
One Pound Of Jenchan'S Smoked Pastured Chicken Salad,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Eggplant Shakshuka,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
catering_takeout,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
(K) Chicken & Rice,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
(K) Veggie & Rice,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Asparagus & Mushrooms,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cabbagetown Reviver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crispy Potatoes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Flowering Chives,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Frangipane,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
General Provisions,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Market Items,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sesame Tuna,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Of Kimchi,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spring Salmon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Surf & Turf,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sweet & Sour,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Veggie Sides,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
to_remove,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Candy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cheesecake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Hot Dog,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Oatmeal,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
