item_name,vegan,vegetarian,mpbamod,lamb,chunked_beef_or_pork,pulled_pork,beef_or_pork_burger,ground_meat,meatballs,sausage,bacon,breakfast_sausage_patty,unfried_chicken,fried_chicken,savory_dairy,sweet_dairy,egg,shrimp,whole_bird_white_meat
Sasha'S Shorty,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sauce,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Saucy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sausage,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Schnitzel,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Schwein-Wich,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Short Rib Sando,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Shrimp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shrimp Roll,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Homefries,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Of Naan,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Side Of Sauce,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Slaw,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Skordalia,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sliders,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Sloppy Joe,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Smoked Turkey Sandwich,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Smokehouse Stacker,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Soba Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Soup,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - 2020 Dumpster Fire,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special - Artichoke Dip,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Bacon Broccoli Cheddar Soup,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Special - Beer And Barfley Soup,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Beer Cheese Dip,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Breadsticks,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Cauli Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special - Cheeky Beast,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Chick Loaf,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Special - Chicken Livers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Special - Dessert,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Special - Double Down Dip,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Gas Station Bbq,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Special - German Boy,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Special - Kenny'S Cheesesteak,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Lil Buff Boys,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Special - Massaman Curry,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special - NiO Polacko,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Special - Nicolo Picolo,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Porkstrami,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Pound Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Special - Pretzel Bites,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Rochelle Rochelle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special - Rochester Sando,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - South Mouth,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special - Spinach Artichoke Dip,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - SwintonAos Pride,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special - Toast,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special - Triple Cholcolate Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Special - World Cup Special,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special - World Cup Special- Torta Milanese,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Special Asparagus,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special Bbq Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Special French Dip,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special Khao-Soi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Special Meatloaf Sando,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Special Pimento Cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special Salad with Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Special- Whip Dip,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Special: Pootie Call,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spiced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spring Bean Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spring Market Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spring Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Squash Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Strawberry And Rhubarb Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Strawberry Apricot Pie,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Strawberry Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Street Corn,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Stuffed Peppers,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Summer Bean Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Summer Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tacos,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Terrine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Texan Beast,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Carina,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Dalmatian,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Mitch,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Noble Feast,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Tofu,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomato N Peach,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tonkatsu,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Treat Of The Day,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Tuna,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Turkey,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Turkey And Swiss,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Turkey Salad,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Uau Gold,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ue Space,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UeaUe Goodbye Forver,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Uncle Tony,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Vanilla Apple Swiss Roll,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Vegan Sandwich,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Veggie Sandwich,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegetarian Pizza - Acadian Pie,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Velocity Broker,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
War Canary,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Watermelon Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wheatberry Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
White Monkey10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Widow Maker,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Wings,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Winter Spinach Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yellow House Lemon Poppy,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Zagans,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zucchini Fritters,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
catering_takeout,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
to_remove,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Appetizers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chicken Alfredo,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
Cornbread Slices,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Crackers,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fruit,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gizzards,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lunchable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oyster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Roll,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Savory Snacks,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegetable Tray,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
